level_0,index,Date,Adj_Closed_price,Log_Return,Next_day_Adj_Open_price,ma_10,ma_30,ema_10,volatility_10,rsi_14,interest_rate_mom,unemployment_rate_mom,delinquency_rate_mom,personal_savings_rate_mom,gdp_growth_mom,cpi_mom,revolving_credit_mom,consumer_sentiment_mom,housing_starts_mom,retail_sales_mom,daily_sentiment_score
428,428,2023-11-10,102.88285064697266,0.00661975609064793,102.35161541779114,101.55691986083984,95.04431915283203,100.71025479667594,0.01717968957955222,81.54617893151695,0.0,0.0,0.11999999999999966,0.09999999999999964,-1.2000000000000002,0.07907890968732456,0.34541723972665306,-5.899705014749268,0.14673514306675628,-0.44907557088713634,
429,429,2023-11-13,102.67626190185547,-0.0020100185499940235,105.1947186960043,101.99049911499023,95.36555964152018,101.0677106339813,0.015688460280339458,85.0581105456129,0.0,0.0,0.11999999999999966,0.09999999999999964,-1.2000000000000002,0.07907890968732456,0.34541723972665306,-5.899705014749268,0.14673514306675628,-0.44907557088713634,0.0
430,430,2023-11-14,105.27342224121094,0.02498003689187771,105.53904243578853,102.61043548583984,95.84086303710937,101.83238547165942,0.017002291387464168,87.43515868184286,0.0,0.0,0.11999999999999966,0.09999999999999964,-1.2000000000000002,0.07907890968732456,0.34541723972665306,-5.899705014749268,0.14673514306675628,-0.44907557088713634,
431,431,2023-11-15,104.27981567382812,-0.009483165457582472,104.72250395819962,103.23078002929688,96.29739201863607,102.27737278114463,0.016935853564605363,83.67066256869413,0.0,0.0,0.11999999999999966,0.09999999999999964,-1.2000000000000002,0.07907890968732456,0.34541723972665306,-5.899705014749268,0.14673514306675628,-0.44907557088713634,37.5
432,432,2023-11-16,103.30587768554688,-0.009383547766302658,104.14208413367254,103.32531433105468,96.73775812784831,102.46437367285412,0.011591141596993386,71.68393421895749,0.0,0.0,0.11999999999999966,0.09999999999999964,-1.2000000000000002,0.07907890968732456,0.34541723972665306,-5.899705014749268,0.14673514306675628,-0.44907557088713634,0.0
433,433,2023-11-17,105.93254852294922,0.025108283186717137,105.80465828568677,103.51916809082032,97.21905619303385,103.09495091832595,0.013179538981021076,71.5041441186017,0.0,0.0,0.11999999999999966,0.09999999999999964,-1.2000000000000002,0.07907890968732456,0.34541723972665306,-5.899705014749268,0.14673514306675628,-0.44907557088713634,
434,434,2023-11-20,105.41114807128906,-0.004934157184648428,105.07666110988717,103.74597854614258,97.65721689860025,103.51607767341015,0.012939754111980856,68.16783751518517,0.0,0.0,0.11999999999999966,0.09999999999999964,-1.2000000000000002,0.07907890968732456,0.34541723972665306,-5.899705014749268,0.14673514306675628,-0.44907557088713634,33.33333333333333
435,435,2023-11-21,104.0633773803711,-0.012868288269347243,104.67332459380194,103.88104858398438,97.96405131022135,103.61558671103941,0.01368409480125335,66.82642639809421,0.0,0.0,0.11999999999999966,0.09999999999999964,-1.2000000000000002,0.07907890968732456,0.34541723972665306,-5.899705014749268,0.14673514306675628,-0.44907557088713634,
436,436,2023-11-22,105.03731536865234,0.009315560064712953,105.34227130316967,104.10666580200196,98.29878565470378,103.8740828306054,0.013910608254427612,59.242859558988954,0.0,0.0,0.11999999999999966,0.09999999999999964,-1.2000000000000002,0.07907890968732456,0.34541723972665306,-5.899705014749268,0.14673514306675628,-0.44907557088713634,
437,437,2023-11-24,104.84054565429688,-0.0018750884066496272,103.98467254192164,104.37031631469726,98.63380788167318,104.04980334400385,0.013726035078711007,53.24503040104817,0.0,0.0,0.11999999999999966,0.09999999999999964,-1.2000000000000002,0.07907890968732456,0.34541723972665306,-5.899705014749268,0.14673514306675628,-0.44907557088713634,50.0
438,438,2023-11-27,104.4568862915039,-0.0036661681794160086,104.64381253826544,104.5277198791504,99.01179478963216,104.12381842536749,0.013772239182450317,55.2235084573227,0.0,0.0,0.11999999999999966,0.09999999999999964,-1.2000000000000002,0.07907890968732456,0.34541723972665306,-5.899705014749268,0.14673514306675628,-0.44907557088713634,0.0
439,439,2023-11-28,106.81794738769531,0.022351544208383724,107.40820089850696,104.94188842773437,99.40490519205729,104.61366005488163,0.015163169679941529,64.14932993382959,0.0,0.0,0.11999999999999966,0.09999999999999964,-1.2000000000000002,0.07907890968732456,0.34541723972665306,-5.899705014749268,0.14673514306675628,-0.44907557088713634,0.0
440,440,2023-11-29,108.34278106689453,0.014174140598231163,109.00191708784699,105.24882431030274,99.81982599894205,105.29168205706578,0.013824240245223562,67.42006449229405,0.0,0.0,0.11999999999999966,0.09999999999999964,-1.2000000000000002,0.07907890968732456,0.34541723972665306,-5.899705014749268,0.14673514306675628,-0.44907557088713634,50.0
441,441,2023-11-30,109.84796142578125,0.013797141152106552,109.53314298850505,105.80563888549804,100.35371424357096,106.1200964877413,0.01346769345509085,72.62668090341953,0.0,-0.09999999999999964,0.0,0.09999999999999964,0.0,0.16030904201527196,1.037462120958721,-3.9184952978056464,10.62271062271063,0.2505164845855834,25.0
442,442,2023-12-01,112.08111572265625,0.020125615818701644,111.15637045993789,106.68316268920898,101.06735204060872,107.20391816681675,0.013145803561495478,74.93331524465829,0.0,-0.09999999999999964,0.0,0.09999999999999964,0.0,0.16030904201527196,1.037462120958721,-3.9184952978056464,10.62271062271063,0.2505164845855834,0.0
443,443,2023-12-04,113.0747299194336,0.008826070174703979,112.582846148121,107.39738082885742,101.894642384847,108.27133848547436,0.011746229165815181,77.03322178480813,0.0,-0.09999999999999964,0.0,0.09999999999999964,0.0,0.16030904201527196,1.037462120958721,-3.9184952978056464,10.62271062271063,0.2505164845855834,0.0
444,444,2023-12-05,113.44856262207031,0.0033006145886539328,115.36690709846006,108.20112228393555,102.72950337727865,109.21265196485544,0.011125917222152771,74.03120038036117,0.0,-0.09999999999999964,0.0,0.09999999999999964,0.0,0.16030904201527196,1.037462120958721,-3.9184952978056464,10.62271062271063,0.2505164845855834,0.0
445,445,2023-12-06,111.9237060546875,-0.013532098206062026,112.20900518773536,108.98715515136719,103.55200881958008,109.70557089027945,0.011261096173360203,71.78903671536415,0.0,-0.09999999999999964,0.0,0.09999999999999964,0.0,0.16030904201527196,1.037462120958721,-3.9184952978056464,10.62271062271063,0.2505164845855834,50.0
446,446,2023-12-07,113.50758361816406,0.014052207473001819,113.62564154365353,109.83418197631836,104.43480885823568,110.396845931713,0.011454110716276687,78.10291386686552,0.0,-0.09999999999999964,0.0,0.09999999999999964,0.0,0.16030904201527196,1.037462120958721,-3.9184952978056464,10.62271062271063,0.2505164845855834,
447,447,2023-12-08,116.1736068725586,0.023216032562204975,115.81945206921851,110.96748809814453,105.38887023925781,111.44716610277584,0.011851387129795036,78.15028630196511,0.0,-0.09999999999999964,0.0,0.09999999999999964,0.0,0.16030904201527196,1.037462120958721,-3.9184952978056464,10.62271062271063,0.2505164845855834,0.0
448,448,2023-12-11,116.88191986083984,0.006078509951000466,116.59663318299606,112.20999145507812,106.09821039835612,112.43530314969655,0.010944614700168888,81.20978372106057,0.0,-0.09999999999999964,0.0,0.09999999999999964,0.0,0.16030904201527196,1.037462120958721,-3.9184952978056464,10.62271062271063,0.2505164845855834,50.0
449,449,2023-12-12,118.3379135131836,0.012380012581832727,119.03638231410052,113.36198806762695,106.7647918701172,113.50850503396691,0.010251997111409209,88.61090933104404,0.0,-0.09999999999999964,0.0,0.09999999999999964,0.0,0.16030904201527196,1.037462120958721,-3.9184952978056464,10.62271062271063,0.2505164845855834,
450,450,2023-12-13,123.06000518798828,0.03912787766707333,124.7127514168731,114.83371047973633,107.56432342529297,115.24514142560714,0.013754203611176774,90.53091836475579,0.0,-0.09999999999999964,0.0,0.09999999999999964,0.0,0.16030904201527196,1.037462120958721,-3.9184952978056464,10.62271062271063,0.2505164845855834,0.0
451,451,2023-12-14,127.10331726074219,0.03232819399672283,126.28678468431113,116.55924606323242,108.53188832600911,117.40117339563169,0.0150957929811109,92.68201567314117,0.0,-0.09999999999999964,0.0,0.09999999999999964,0.0,0.16030904201527196,1.037462120958721,-3.9184952978056464,10.62271062271063,0.2505164845855834,0.0
452,452,2023-12-15,127.57552337646484,0.0037082519745665343,127.96901915665737,118.10868682861329,109.37238794962565,119.25105521032862,0.015318010736144848,94.17289758590388,0.0,-0.09999999999999964,0.0,0.09999999999999964,0.0,0.16030904201527196,1.037462120958721,-3.9184952978056464,10.62271062271063,0.2505164845855834,0.0
453,453,2023-12-18,127.87063598632812,0.0023105670634709966,127.46729893397456,119.58827743530273,110.16827545166015,120.8182517150558,0.01564786092698006,93.67342481363659,0.0,-0.09999999999999964,0.0,0.09999999999999964,0.0,0.16030904201527196,1.037462120958721,-3.9184952978056464,10.62271062271063,0.2505164845855834,
454,454,2023-12-19,129.38565063476562,0.011778387872895351,129.54306119213356,121.18198623657227,111.0430290222168,122.37596060954849,0.015332776876638256,93.67084639200624,0.0,-0.09999999999999964,0.0,0.09999999999999964,0.0,0.16030904201527196,1.037462120958721,-3.9184952978056464,10.62271062271063,0.2505164845855834,
455,455,2023-12-20,125.65717315673828,-0.029240133623823567,126.79834972129557,122.55533294677734,111.80784556070964,122.97254470903754,0.018785330281896027,80.03739916359234,0.0,-0.09999999999999964,0.0,0.09999999999999964,0.0,0.16030904201527196,1.037462120958721,-3.9184952978056464,10.62271062271063,0.2505164845855834,0.0
456,456,2023-12-21,127.53617858886719,0.014842727231828215,128.0378717031785,123.95819244384765,112.63301340738933,123.80229632355201,0.018798576459428583,79.76508556342085,0.0,-0.09999999999999964,0.0,0.09999999999999964,0.0,0.16030904201527196,1.037462120958721,-3.9184952978056464,10.62271062271063,0.2505164845855834,
457,457,2023-12-22,127.63453674316406,0.0007709204329362914,127.63455032080469,125.1042854309082,113.48069661458334,124.49906730893602,0.018603517701971467,79.0423900316328,0.0,-0.09999999999999964,0.0,0.09999999999999964,0.0,0.16030904201527196,1.037462120958721,-3.9184952978056464,10.62271062271063,0.2505164845855834,
458,458,2023-12-26,128.6084747314453,0.007601711146550522,128.81506857129844,126.27694091796874,114.3382174173991,125.24623229484679,0.018579443180352363,79.53239580639504,0.0,-0.09999999999999964,0.0,0.09999999999999964,0.0,0.16030904201527196,1.037462120958721,-3.9184952978056464,10.62271062271063,0.2505164845855834,
459,459,2023-12-27,129.0216522216797,0.003207527390989543,129.00199197703662,127.34531478881836,115.21639709472656,125.93267228154367,0.018651079778287272,84.81575038993805,0.0,-0.09999999999999964,0.0,0.09999999999999964,0.0,0.16030904201527196,1.037462120958721,-3.9184952978056464,10.62271062271063,0.2505164845855834,
460,460,2023-12-28,129.87754821777344,0.006611832811314554,129.67094660485617,128.02706909179688,116.03653462727864,126.64992245176727,0.015274789579855591,84.3518274810265,0.0,-0.09999999999999964,0.0,0.09999999999999964,0.0,0.16030904201527196,1.037462120958721,-3.9184952978056464,10.62271062271063,0.2505164845855834,
461,461,2023-12-29,128.9921417236328,-0.006840584132895617,128.4805898509397,128.21595153808593,116.8602788289388,127.07578050119736,0.012340227409033355,79.07184703492081,0.0,-0.09999999999999964,0.0,0.09999999999999964,0.0,0.16030904201527196,1.037462120958721,-3.9184952978056464,10.62271062271063,0.2505164845855834,0.0
462,462,2024-01-02,129.96607971191406,0.007522005480586073,128.68718392866379,128.45500717163085,117.7489522298177,127.6012894486004,0.012475105790461818,79.32099810256153,0.0,0.0,0.0,-0.1999999999999993,0.0,0.2330987195803047,0.4818032972716324,13.7030995106036,3.8410596026489996,0.3637754439444807,0.0
463,463,2024-01-03,128.59864807128906,-0.010577192032363507,128.1264440742606,128.52780838012694,118.50448888142904,127.78262737999833,0.013074297808922658,73.08546477157681,0.0,0.0,0.0,-0.1999999999999993,0.0,0.2330987195803047,0.4818032972716324,13.7030995106036,3.8410596026489996,0.3637754439444807,50.0
464,464,2024-01-04,127.66407012939453,-0.007293937189668562,127.33942143162393,128.35565032958985,119.24625295003256,127.76107151625219,0.012641143583481005,62.48671590747319,0.0,0.0,0.0,-0.1999999999999993,0.0,0.2330987195803047,0.4818032972716324,13.7030995106036,3.8410596026489996,0.3637754439444807,-50.0
465,465,2024-01-05,130.27105712890625,0.020214972689672376,129.3167967970095,128.81703872680663,120.11984227498372,128.21743253673475,0.009886899264807023,59.317141213251105,0.0,0.0,0.0,-0.1999999999999993,0.0,0.2330987195803047,0.4818032972716324,13.7030995106036,3.8410596026489996,0.3637754439444807,50.0
466,466,2024-01-08,131.54013061523438,0.009694646259085171,129.84804846679768,129.21743392944336,121.00326944986979,128.8215594600983,0.009356603595664223,61.13879351404372,0.0,0.0,0.0,-0.1999999999999993,0.0,0.2330987195803047,0.4818032972716324,13.7030995106036,3.8410596026489996,0.3637754439444807,0.0
467,467,2024-01-09,130.7727813720703,-0.005850656959468436,129.1495565143451,129.531258392334,121.8676773071289,129.17632708045687,0.009764463510701794,57.94297445903246,0.0,0.0,0.0,-0.1999999999999993,0.0,0.2330987195803047,0.4818032972716324,13.7030995106036,3.8410596026489996,0.3637754439444807,50.0
468,468,2024-01-10,126.8475341796875,-0.030475476893854683,126.82786026557564,129.35516433715821,122.61403223673503,128.75291018940788,0.014020087341469312,43.86301753971709,0.0,0.0,0.0,-0.1999999999999993,0.0,0.2330987195803047,0.4818032972716324,13.7030995106036,3.8410596026489996,0.3637754439444807,0.0
469,469,2024-01-11,126.25727081298828,-0.0046641898939677896,126.53271559362878,129.07872619628907,123.26200968424479,128.2991575755134,0.013954809711563609,51.71059133012742,0.0,0.0,0.0,-0.1999999999999993,0.0,0.2330987195803047,0.4818032972716324,13.7030995106036,3.8410596026489996,0.3637754439444807,
470,470,2024-01-12,125.62764739990234,-0.004999304673762758,124.84064306907692,128.65373611450195,123.83817189534506,127.81342845267503,0.013622404502221588,44.142471722156166,0.0,0.0,0.0,-0.1999999999999993,0.0,0.2330987195803047,0.4818032972716324,13.7030995106036,3.8410596026489996,0.3637754439444807,
471,471,2024-01-16,125.45057678222656,-0.0014104819134260751,123.5027055343047,128.29957962036133,124.35825907389322,127.38381905804803,0.01357492786941276,43.32937492950841,0.0,0.0,0.0,-0.1999999999999993,0.0,0.2330987195803047,0.4818032972716324,13.7030995106036,3.8410596026489996,0.3637754439444807,
472,472,2024-01-17,124.03394317626953,-0.01135660706906888,122.89276885986328,127.70636596679688,124.75668665568034,126.77475071590649,0.013292207804765538,36.395587181571116,0.0,0.0,0.0,-0.1999999999999993,0.0,0.2330987195803047,0.4818032972716324,13.7030995106036,3.8410596026489996,0.3637754439444807,0.0
473,473,2024-01-18,122.89276885986328,-0.009243086190523761,123.80767564697551,127.13577804565429,125.08395462036133,126.06893583298952,0.013232914242795721,32.52950840136384,0.0,0.0,0.0,-0.1999999999999993,0.0,0.2330987195803047,0.4818032972716324,13.7030995106036,3.8410596026489996,0.3637754439444807,
474,474,2024-01-19,125.90311431884766,0.024200499944373885,126.75900596952023,126.95968246459961,125.49910634358724,126.03878646678191,0.01596917993236273,39.91010579594101,0.0,0.0,0.0,-0.1999999999999993,0.0,0.2330987195803047,0.4818032972716324,13.7030995106036,3.8410596026489996,0.3637754439444807,
475,475,2024-01-22,127.57552337646484,0.013195852249120659,128.06741058079598,126.69012908935547,126.02083358764648,126.31819317763336,0.015041395790767543,46.54181782016387,0.0,0.0,0.0,-0.1999999999999993,0.0,0.2330987195803047,0.4818032972716324,13.7030995106036,3.8410596026489996,0.3637754439444807,0.0
476,476,2024-01-23,127.65422821044922,0.0006167371632007881,128.4707605659714,126.30153884887696,126.49238840738933,126.56110863814533,0.0145158304191567,44.098472593506074,0.0,0.0,0.0,-0.1999999999999993,0.0,0.2330987195803047,0.4818032972716324,13.7030995106036,3.8410596026489996,0.3637754439444807,0.0
477,477,2024-01-24,128.962646484375,0.010197533688799006,130.19235761400324,126.12052536010742,126.9186897277832,126.99775188291436,0.01504303294030253,50.93199685258158,0.0,0.0,0.0,-0.1999999999999993,0.0,0.2330987195803047,0.4818032972716324,13.7030995106036,3.8410596026489996,0.3637754439444807,0.0
478,478,2024-01-25,130.39895629882812,0.011075845323344973,130.39895604493833,126.47566757202148,127.36925760904948,127.61615268580775,0.011419947447256515,56.82710799936464,0.0,0.0,0.0,-0.1999999999999993,0.0,0.2330987195803047,0.4818032972716324,13.7030995106036,3.8410596026489996,0.3637754439444807,20.0
